3, 1, same, 2, 3, 2, 1, 0, 2.3265
3, 1, same, 1, 4, 2, 2, 0, 0.5783
3, 1, different, 2, 7, 1, 1, 0, 0.5938
3, 1, different, 1, 5, 8, 1, 1, 0.5334
3, 1, different, 1, 5, 7, 1, 1, 0.6796
3, 1, different, 2, 7, 2, 2, 1, 3.0028
3, 1, different, 2, 8, 1, 2, 1, 0.4666
3, 1, same, 1, 1, 4, 2, 0, 0.3119
3, 1, same, 2, 1, 3, 2, 1, 0.5846
3, 1, different, 2, 5, 8, 2, 1, 0.3672
3, 1, different, 1, 8, 2, 1, 1, 0.6380
3, 1, different, 1, 7, 2, 2, 0, 7.3815
3, 1, different, 1, 7, 1, 2, 0, 0.5492
3, 1, different, 2, 6, 8, 1, 0, 0.4636
3, 1, different, 2, 6, 5, 1, 0, 4.0030
3, 1, different, 2, 6, 8, 1, 0, 0.3779
3, 1, different, 1, 5, 8, 2, 0, 3.9792
3, 1, different, 1, 6, 8, 2, 0, 1.7832
3, 1, different, 2, 7, 1, 1, 0, 2.2541
3, 1, different, 2, 5, 7, 2, 1, 0.3718
3, 1, same, 2, 1, 4, 1, 0, 2.6580
3, 1, same, 1, 4, 1, 2, 0, 1.9842
3, 1, same, 1, 2, 4, 2, 0, 1.5863
3, 1, different, 1, 8, 1, 1, 1, 0.8331
3, 1, same, 2, 4, 2, 1, 0, 0.5281
3, 1, different, 2, 8, 1, 2, 1, 3.2215
3, 1, different, 2, 8, 2, 1, 0, 0.6257
3, 1, same, 2, 2, 4, 1, 0, 0.3810
3, 1, same, 2, 3, 2, 2, 1, 0.8078
3, 1, same, 1, 1, 3, 2, 0, 0.3887
3, 1, same, 1, 3, 2, 2, 0, 0.5782
3, 1, same, 1, 3, 2, 1, 1, 0.4180
3, 1, different, 1, 7, 1, 1, 1, 0.8525
3, 1, different, 1, 5, 7, 1, 1, 0.5810
3, 1, same, 1, 2, 1, 2, 0, 0.7496
3, 1, same, 2, 2, 1, 2, 1, 2.0264
3, 1, different, 1, 8, 1, 2, 0, 0.8865
3, 1, same, 1, 4, 1, 1, 1, 2.7331
3, 1, different, 1, 7, 2, 1, 1, 0.6987
3, 1, same, 2, 4, 1, 1, 0, 0.4274
3, 1, same, 1, 3, 1, 2, 0, 0.3887
3, 1, same, 1, 1, 3, 2, 0, 0.5630
3, 1, different, 2, 8, 2, 1, 0, 0.9567
3, 1, same, 2, 1, 3, 1, 0, 0.5055
3, 1, same, 1, 2, 1, 1, 1, 6.2261
3, 1, same, 1, 1, 4, 2, 0, 0.5875
3, 1, different, 2, 6, 5, 1, 0, 0.6086
3, 1, different, 1, 6, 5, 1, 1, 0.5150
3, 1, same, 2, 4, 1, 1, 0, 0.6306
3, 1, same, 1, 4, 2, 2, 0, 1.0814
3, 1, same, 2, 2, 1, 1, 0, 0.7786
3, 1, same, 2, 3, 1, 1, 0, 1.0294
3, 1, same, 2, 3, 1, 2, 1, 0.5872
3, 1, different, 2, 7, 2, 1, 0, 2.2907
3, 1, same, 1, 2, 4, 2, 0, 0.9531
3, 1, different, 1, 6, 5, 1, 1, 0.4103
3, 1, different, 1, 8, 2, 2, 0, 0.6471
3, 1, same, 2, 1, 4, 2, 1, 0.4180
3, 1, different, 1, 6, 8, 1, 1, 0.5101
3, 1, different, 2, 5, 7, 2, 1, 0.4360
3, 1, different, 2, 5, 8, 2, 1, 0.4060
3, 1, same, 1, 3, 1, 2, 0, 1.6324
3, 1, same, 2, 2, 4, 2, 1, 0.6900
3, 1, same, 2, 4, 2, 2, 1, 0.5038
